Home ID,Date,Appliance Type,Energy Consumption (kWh)
180,2023-02-13,Dishwasher,0.67
180,2023-02-13,Lights,0.31
180,2023-02-14,Computer,0.94
180,2023-02-16,Heater,3.18
180,2023-02-17,Fridge,0.34
180,2023-02-20,Microwave,0.77
180,2023-02-22,Dishwasher,0.48
180,2023-02-22,Oven,1.41
180,2023-02-24,Microwave,0.86
180,2023-02-24,Dishwasher,1.21
180,2023-03-02,Fridge,0.26
180,2023-03-05,Fridge,0.36
180,2023-03-05,Air Conditioning,2.92
180,2023-03-08,Dishwasher,0.64
180,2023-03-08,Computer,1.12
180,2023-03-15,Computer,0.78
180,2023-03-17,Washing Machine,1.1
180,2023-03-28,Microwave,0.34
180,2023-03-29,Computer,0.6
180,2023-04-03,Air Conditioning,4.96
180,2023-04-05,TV,1.59
180,2023-04-06,Microwave,1.7
180,2023-04-08,Microwave,0.93
180,2023-04-08,Heater,4.66
180,2023-04-08,Dishwasher,0.51
180,2023-04-09,Microwave,0.38
180,2023-04-10,Computer,0.97
180,2023-04-11,Fridge,0.41
180,2023-04-12,Fridge,0.46
180,2023-04-15,Air Conditioning,3.78
180,2023-04-18,Heater,2.0
180,2023-04-18,TV,1.88
180,2023-04-20,Oven,1.22
180,2023-04-22,Computer,1.71
180,2023-04-22,Air Conditioning,3.71
180,2023-04-23,Computer,0.3
180,2023-04-24,TV,1.44
180,2023-04-27,Heater,2.07
180,2023-04-27,Heater,4.42
180,2023-04-28,TV,1.67
180,2023-04-29,Oven,0.71
180,2023-05-01,Lights,0.85
180,2023-05-01,Heater,4.41
180,2023-05-01,Microwave,0.76
180,2023-05-02,Heater,4.75
180,2023-05-09,Washing Machine,1.57
180,2023-05-13,Computer,1.01
180,2023-05-16,TV,1.69
180,2023-05-17,Air Conditioning,2.74
180,2023-05-18,Fridge,0.36
180,2023-05-21,Heater,2.07
180,2023-05-24,Fridge,0.47
180,2023-05-24,Computer,1.79
180,2023-05-25,Dishwasher,1.94
180,2023-05-25,Washing Machine,1.06
180,2023-05-26,Oven,0.98
180,2023-05-28,Lights,0.82
180,2023-05-29,Lights,1.12
180,2023-05-29,TV,1.39
180,2023-05-30,Washing Machine,1.15
180,2023-06-04,Dishwasher,1.66
180,2023-06-04,Washing Machine,1.13
180,2023-06-05,Heater,3.41
180,2023-06-07,TV,1.2
180,2023-06-07,Dishwasher,0.24
180,2023-06-08,TV,0.75
180,2023-06-10,Microwave,0.67
180,2023-06-12,Fridge,0.12
180,2023-06-18,Microwave,1.23
180,2023-06-19,Heater,4.43
180,2023-06-20,Heater,3.1
180,2023-06-21,Oven,0.9
180,2023-06-24,Microwave,1.17
180,2023-06-25,Microwave,1.46
180,2023-06-26,Fridge,0.49
180,2023-06-27,Computer,0.79
180,2023-07-03,Heater,4.92
180,2023-07-06,Dishwasher,1.65
180,2023-07-07,Washing Machine,1.11
180,2023-07-07,Dishwasher,0.88
180,2023-07-07,TV,0.26
180,2023-07-09,Lights,0.71
180,2023-07-09,Microwave,1.42
180,2023-07-10,Lights,1.34
180,2023-07-12,Air Conditioning,4.77
180,2023-07-19,Fridge,0.2
180,2023-07-20,Microwave,0.5
180,2023-07-22,Washing Machine,0.84
180,2023-07-22,Dishwasher,1.06
180,2023-07-23,Microwave,1.62
180,2023-07-23,Heater,2.16
180,2023-07-24,Dishwasher,0.59
180,2023-07-25,Dishwasher,1.61
180,2023-07-26,Lights,0.62
180,2023-07-26,Air Conditioning,2.77
180,2023-07-26,Washing Machine,0.41
180,2023-07-26,Air Conditioning,4.46
180,2023-08-02,Microwave,1.62
180,2023-08-03,Heater,4.47
180,2023-08-05,Oven,1.62
180,2023-08-11,TV,0.46
180,2023-08-16,TV,1.36
180,2023-08-16,Washing Machine,1.49
180,2023-08-17,TV,1.72
180,2023-08-22,Washing Machine,1.44
180,2023-08-22,Microwave,1.61
180,2023-08-25,Washing Machine,0.96
180,2023-08-25,Fridge,0.47
180,2023-08-31,Fridge,0.23
180,2023-09-02,TV,0.4
180,2023-09-03,Lights,1.13
180,2023-09-05,Heater,3.25
180,2023-09-06,Washing Machine,1.26
180,2023-09-07,Lights,0.93
180,2023-09-07,Lights,1.45
180,2023-09-08,Air Conditioning,4.41
180,2023-09-10,Microwave,0.35
180,2023-09-12,Air Conditioning,4.96
180,2023-09-17,Fridge,0.36
180,2023-09-18,Dishwasher,0.21
180,2023-09-20,TV,0.54
180,2023-09-25,Air Conditioning,4.88
180,2023-09-25,Microwave,0.72
180,2023-09-26,Microwave,0.81
180,2023-09-28,Dishwasher,0.99
180,2023-09-30,Oven,0.76
180,2023-10-02,Lights,0.37
180,2023-10-02,TV,1.09
180,2023-10-04,Air Conditioning,4.49
180,2023-10-04,Dishwasher,1.22
180,2023-10-06,Air Conditioning,3.12
180,2023-10-11,Heater,3.93
180,2023-10-13,Fridge,0.37
180,2023-10-13,Lights,0.64
180,2023-10-16,Oven,1.92
180,2023-10-16,Microwave,1.9
180,2023-10-20,Oven,1.28
180,2023-10-20,Lights,1.41
180,2023-10-21,Washing Machine,1.35
180,2023-10-22,Heater,4.89
180,2023-10-23,Dishwasher,0.56
180,2023-10-23,Oven,1.41
180,2023-10-24,Lights,1.78
180,2023-10-26,Washing Machine,1.04
180,2023-11-01,TV,1.3
180,2023-11-03,Heater,3.33
180,2023-11-03,Microwave,1.63
180,2023-11-04,Heater,3.18
180,2023-11-04,TV,0.24
180,2023-11-08,Air Conditioning,3.89
180,2023-11-10,Dishwasher,0.66
180,2023-11-12,Heater,2.95
180,2023-11-15,Fridge,0.26
180,2023-11-16,TV,0.75
180,2023-11-17,TV,0.53
180,2023-11-17,Washing Machine,0.68
180,2023-11-19,Lights,1.67
180,2023-11-20,Microwave,1.88
180,2023-11-21,Washing Machine,0.87
180,2023-11-22,Heater,4.96
180,2023-11-26,Lights,1.27
180,2023-11-28,Microwave,0.85
180,2023-11-28,Dishwasher,1.49
180,2023-11-28,Dishwasher,1.07
180,2023-11-30,Washing Machine,1.7
180,2023-12-01,TV,1.87
180,2023-12-01,Heater,3.06
180,2023-12-01,TV,0.43
180,2023-12-03,TV,1.21
180,2023-12-03,Microwave,1.35
180,2023-12-06,Air Conditioning,3.94
180,2023-12-08,Washing Machine,1.4
180,2023-12-13,Heater,4.54
180,2023-12-15,Microwave,0.75
180,2023-12-17,Lights,0.56
180,2023-12-20,Air Conditioning,4.48
180,2023-12-22,Computer,1.4
180,2023-12-23,Oven,1.06
180,2023-12-24,Fridge,0.42
180,2023-12-24,TV,1.01
180,2023-12-24,Lights,1.41
180,2023-12-24,Computer,0.92
180,2023-12-27,Lights,1.39
180,2023-12-27,Microwave,0.36
180,2023-12-28,Fridge,0.48
180,2023-12-29,Lights,1.08
181,2023-01-06,Heater,3.44
181,2023-01-10,Dishwasher,1.04
181,2023-01-11,Microwave,1.87
181,2023-01-11,Air Conditioning,3.63
181,2023-01-12,Air Conditioning,3.01
181,2023-01-14,Fridge,0.48
181,2023-01-14,Air Conditioning,3.52
181,2023-01-16,Computer,1.0
181,2023-01-21,Air Conditioning,4.66
181,2023-01-23,Heater,4.55
181,2023-01-23,Air Conditioning,3.95
181,2023-01-27,Microwave,0.64
181,2023-01-29,Lights,0.51
181,2023-01-29,Fridge,0.32
181,2023-01-30,Lights,0.29
181,2023-01-30,Washing Machine,1.92
181,2023-02-03,Fridge,0.29
181,2023-02-06,Oven,1.05
181,2023-02-07,Lights,1.86
181,2023-02-07,Computer,1.88
181,2023-02-09,Heater,2.99
181,2023-02-11,Washing Machine,1.97
181,2023-02-11,Air Conditioning,4.6
181,2023-02-11,TV,0.71
181,2023-02-12,Air Conditioning,3.63
181,2023-02-14,Microwave,0.98
181,2023-02-16,Heater,4.44
181,2023-02-16,Washing Machine,1.4
181,2023-02-16,Fridge,0.33
181,2023-02-18,Microwave,0.92
181,2023-02-20,Air Conditioning,3.81
181,2023-02-20,TV,0.58
181,2023-02-20,Lights,1.92
181,2023-02-23,Oven,1.31
181,2023-02-27,Washing Machine,0.29
181,2023-02-28,Oven,1.53
181,2023-03-05,Oven,0.33
181,2023-03-05,Computer,1.48
181,2023-03-06,Dishwasher,0.41
181,2023-03-08,Heater,4.29
181,2023-03-10,Dishwasher,1.24
181,2023-03-11,Fridge,0.15
181,2023-03-11,Lights,0.93
181,2023-03-12,Computer,1.79
181,2023-03-14,Washing Machine,1.25
181,2023-03-14,Washing Machine,0.21
181,2023-03-18,Microwave,0.3
181,2023-03-18,Washing Machine,1.86
181,2023-03-20,Computer,1.47
181,2023-03-21,Heater,4.6
181,2023-03-24,TV,0.86
181,2023-03-26,Heater,2.04
181,2023-03-27,Washing Machine,0.83
181,2023-03-30,Lights,1.17
181,2023-03-31,Lights,0.42
181,2023-04-01,Microwave,0.63
181,2023-04-01,Air Conditioning,2.55
181,2023-04-01,Oven,0.98
181,2023-04-02,Microwave,1.81
181,2023-04-04,Fridge,0.2
181,2023-04-07,Dishwasher,0.71
181,2023-04-13,Washing Machine,0.58
181,2023-04-13,Lights,0.99
181,2023-04-16,Microwave,1.81
181,2023-04-17,TV,1.04
181,2023-04-19,Air Conditioning,4.61
181,2023-04-20,Oven,1.55
181,2023-04-20,TV,1.56
181,2023-04-22,Lights,1.82
181,2023-04-22,Computer,0.56
181,2023-04-22,Dishwasher,1.47
181,2023-04-26,TV,0.55
181,2023-04-29,Washing Machine,1.41
181,2023-05-02,Oven,0.75
181,2023-05-03,Fridge,0.35
181,2023-05-05,Computer,1.29
181,2023-05-06,TV,1.86
181,2023-05-06,TV,0.46
181,2023-05-07,TV,1.84
181,2023-05-11,Computer,0.72
181,2023-05-18,Lights,1.26
181,2023-05-18,Oven,0.79
181,2023-05-18,Microwave,1.09
181,2023-05-21,Lights,1.76
181,2023-05-21,Oven,1.02
181,2023-05-22,Air Conditioning,3.09
181,2023-05-25,Oven,0.46
181,2023-05-26,Dishwasher,1.25
181,2023-05-26,Oven,0.25
181,2023-05-27,Computer,1.33
181,2023-05-28,TV,1.11
181,2023-05-29,Oven,0.5
181,2023-05-31,Washing Machine,1.2
181,2023-05-31,TV,1.54
181,2023-06-01,Lights,1.11
181,2023-06-01,Lights,0.46
181,2023-06-03,Heater,4.15
181,2023-06-05,Air Conditioning,2.05
181,2023-06-06,Microwave,0.49
181,2023-06-08,Air Conditioning,2.81
181,2023-06-11,Heater,4.57
181,2023-06-19,TV,0.36
181,2023-06-21,Microwave,1.89
181,2023-06-22,TV,0.77
181,2023-06-22,Heater,4.98
181,2023-06-25,Fridge,0.12
181,2023-06-25,Dishwasher,0.89
181,2023-06-27,Microwave,0.76
181,2023-07-01,TV,0.44
181,2023-07-01,TV,1.7
181,2023-07-03,Oven,1.1
181,2023-07-04,Lights,1.31
181,2023-07-12,Heater,4.4
181,2023-07-19,Fridge,0.3
181,2023-07-21,TV,0.33
181,2023-07-21,Dishwasher,0.61
181,2023-07-21,Microwave,1.66
181,2023-07-23,Microwave,0.27
181,2023-07-25,Dishwasher,0.8
181,2023-07-27,Oven,1.25
181,2023-07-30,Washing Machine,1.61
181,2023-08-01,Lights,1.05
181,2023-08-01,Lights,0.33
181,2023-08-03,Heater,2.32
181,2023-08-05,Dishwasher,0.85
181,2023-08-06,Washing Machine,0.86
181,2023-08-07,Microwave,1.24
181,2023-08-08,Dishwasher,0.66
181,2023-08-08,Air Conditioning,4.22
181,2023-08-10,Washing Machine,0.67
181,2023-08-11,Lights,0.4
181,2023-08-12,Dishwasher,0.59
181,2023-08-12,Oven,1.48
181,2023-08-13,Heater,3.71
181,2023-08-20,Air Conditioning,2.68
181,2023-08-22,Heater,2.76
181,2023-08-23,TV,1.37
181,2023-08-24,Microwave,1.68
181,2023-08-25,Air Conditioning,4.2
181,2023-08-26,Air Conditioning,3.85
181,2023-08-26,Lights,1.43
181,2023-09-02,Heater,4.4
181,2023-09-06,Dishwasher,1.06
181,2023-09-14,TV,1.3
181,2023-09-15,Washing Machine,0.9
181,2023-09-19,Dishwasher,0.86
181,2023-09-19,TV,1.74
181,2023-09-21,Lights,0.94
181,2023-09-22,TV,0.59
181,2023-09-22,Oven,0.3
181,2023-09-25,Dishwasher,1.47
181,2023-09-26,Lights,1.52
181,2023-09-30,Computer,1.05
181,2023-09-30,Washing Machine,1.32
181,2023-10-03,Fridge,0.29
181,2023-10-04,Computer,0.21
181,2023-10-08,Dishwasher,1.78
181,2023-10-09,Washing Machine,0.98
181,2023-10-10,Oven,0.52
181,2023-10-10,Air Conditioning,3.51
181,2023-10-13,Oven,1.16
181,2023-10-14,Washing Machine,1.57
181,2023-10-15,Oven,0.21
181,2023-10-19,Oven,1.34
181,2023-10-21,Washing Machine,0.2
181,2023-10-22,Heater,4.05
181,2023-10-24,Microwave,1.83
181,2023-10-27,TV,1.53
181,2023-10-27,Dishwasher,1.18
181,2023-10-28,Dishwasher,0.24
181,2023-10-28,TV,1.63
181,2023-11-01,Dishwasher,0.68
181,2023-11-02,Air Conditioning,3.43
181,2023-11-07,Heater,2.42
181,2023-11-08,Oven,0.64
181,2023-11-08,Microwave,1.21
181,2023-11-08,Fridge,0.15
181,2023-11-10,Microwave,1.88
181,2023-11-10,Fridge,0.42
181,2023-11-11,Fridge,0.16
181,2023-11-12,Oven,0.69
181,2023-11-12,Fridge,0.3
181,2023-11-20,Fridge,0.29
181,2023-11-23,Microwave,0.45
181,2023-11-24,TV,0.71
181,2023-11-24,Dishwasher,1.43
181,2023-11-28,Dishwasher,0.51
181,2023-11-29,TV,0.44
181,2023-12-08,TV,1.48
181,2023-12-08,Microwave,0.4
181,2023-12-11,TV,1.77
181,2023-12-13,Air Conditioning,4.66
181,2023-12-15,Computer,1.96
181,2023-12-16,Dishwasher,0.48
181,2023-12-20,Heater,2.54
181,2023-12-24,Washing Machine,0.64
181,2023-12-25,Washing Machine,0.45
181,2023-12-27,Dishwasher,1.44
181,2023-12-28,Dishwasher,1.73
181,2023-12-31,Fridge,0.48
181,2024-01-01,Dishwasher,1.58
182,2023-01-01,Microwave,1.88
182,2023-01-01,TV,0.89
182,2023-01-04,Oven,0.57
182,2023-01-04,Washing Machine,0.29
182,2023-01-05,Air Conditioning,3.82
182,2023-01-07,Microwave,0.83
182,2023-01-09,Microwave,1.19
182,2023-01-13,Air Conditioning,2.21
182,2023-01-15,Lights,1.54
182,2023-01-20,Microwave,0.94
182,2023-01-21,Dishwasher,0.98
182,2023-01-24,Washing Machine,1.11
182,2023-02-01,Air Conditioning,4.06
182,2023-02-04,Air Conditioning,2.07
182,2023-02-05,Heater,2.98
182,2023-02-07,Microwave,1.34
182,2023-02-09,Washing Machine,1.96
182,2023-02-10,TV,1.2
182,2023-02-10,Dishwasher,0.92
182,2023-02-11,Dishwasher,1.63
182,2023-02-11,Oven,1.17
182,2023-02-12,Oven,1.54
182,2023-02-12,Dishwasher,0.27
182,2023-02-16,Dishwasher,0.82
182,2023-02-18,Dishwasher,0.52
182,2023-02-18,Air Conditioning,4.75
182,2023-02-21,Air Conditioning,3.54
182,2023-02-22,Microwave,0.73
182,2023-02-24,Oven,1.64
182,2023-02-25,Air Conditioning,4.65
182,2023-03-01,Air Conditioning,2.69
182,2023-03-02,Oven,0.47
182,2023-03-03,Heater,3.3
182,2023-03-07,Computer,1.22
182,2023-03-09,Oven,0.33
182,2023-03-10,Air Conditioning,2.48
182,2023-03-13,Microwave,0.94
182,2023-03-14,TV,1.95
182,2023-03-17,Washing Machine,1.09
182,2023-03-21,Fridge,0.38
182,2023-03-22,TV,0.6
182,2023-03-26,Computer,0.39
182,2023-03-27,Fridge,0.39
182,2023-04-02,Heater,2.33
182,2023-04-04,Dishwasher,0.83
182,2023-04-10,Oven,0.45
182,2023-04-13,Air Conditioning,4.01
182,2023-04-16,TV,0.32
182,2023-04-17,Dishwasher,1.97
182,2023-04-21,Lights,1.13
182,2023-04-21,Heater,2.36
182,2023-04-21,Fridge,0.31
182,2023-04-22,Lights,0.95
182,2023-04-24,Heater,2.22
182,2023-04-27,Air Conditioning,3.84
182,2023-04-27,Computer,0.31
182,2023-04-29,Dishwasher,1.99
182,2023-05-01,TV,1.03
182,2023-05-07,Dishwasher,1.87
182,2023-05-07,Lights,1.48
182,2023-05-08,Air Conditioning,4.91
182,2023-05-11,Microwave,1.0
182,2023-05-12,Air Conditioning,4.89
182,2023-05-13,Air Conditioning,4.35
182,2023-05-13,Oven,1.48
182,2023-05-15,Washing Machine,0.9
182,2023-05-15,Lights,0.21
182,2023-05-15,Air Conditioning,2.56
182,2023-05-17,Computer,1.41
182,2023-05-18,Air Conditioning,4.27
182,2023-05-19,Heater,3.43
182,2023-05-20,Dishwasher,1.37
182,2023-05-21,Air Conditioning,2.06
182,2023-05-22,TV,0.59
182,2023-05-23,Lights,1.12
182,2023-05-24,Heater,4.58
182,2023-05-25,Microwave,0.79
182,2023-05-26,Fridge,0.31
182,2023-05-27,TV,1.44
182,2023-05-28,Microwave,0.34
182,2023-06-04,TV,0.54
182,2023-06-06,Washing Machine,0.9
182,2023-06-07,Fridge,0.17
182,2023-06-07,Computer,0.73
182,2023-06-08,Microwave,1.11
182,2023-06-09,Lights,0.26
182,2023-06-11,Lights,0.2
182,2023-06-13,Lights,1.62
182,2023-06-17,Fridge,0.18
182,2023-06-20,Oven,1.72
182,2023-06-23,TV,1.23
182,2023-06-26,Oven,0.87
182,2023-06-26,Fridge,0.29
182,2023-06-26,Lights,0.23
182,2023-06-27,Oven,0.34
182,2023-06-28,TV,1.5
182,2023-06-28,Washing Machine,1.35
182,2023-06-30,Heater,2.16
182,2023-07-01,Washing Machine,1.26
182,2023-07-01,Oven,1.38
182,2023-07-02,Heater,4.08
182,2023-07-03,Oven,1.93
182,2023-07-04,Microwave,1.38
182,2023-07-04,Lights,1.18
182,2023-07-09,Dishwasher,0.28
182,2023-07-11,Lights,1.54
182,2023-07-13,Fridge,0.17
182,2023-07-14,Heater,3.18
182,2023-07-14,Computer,0.34
182,2023-07-15,Dishwasher,1.01
182,2023-07-16,TV,1.17
182,2023-07-16,Oven,0.97
182,2023-07-18,Oven,0.37
182,2023-07-18,TV,0.54
182,2023-07-20,Air Conditioning,3.18
182,2023-07-23,Oven,0.63
182,2023-07-25,Oven,1.7
182,2023-07-28,Microwave,2.0
182,2023-07-29,Microwave,0.74
182,2023-07-30,Oven,1.37
182,2023-08-01,Heater,2.41
182,2023-08-02,TV,1.69
182,2023-08-02,Dishwasher,1.55
182,2023-08-03,Dishwasher,1.18
182,2023-08-03,Lights,1.94
182,2023-08-05,Dishwasher,1.09
182,2023-08-05,Microwave,1.68
182,2023-08-06,Heater,2.9
182,2023-08-06,Heater,3.17
182,2023-08-07,TV,0.78
182,2023-08-14,Computer,0.45
182,2023-08-19,TV,1.83
182,2023-08-26,Microwave,1.62
182,2023-08-26,Air Conditioning,4.23
182,2023-08-27,TV,1.7
182,2023-08-31,Lights,1.45
182,2023-09-02,Washing Machine,1.66
182,2023-09-03,Dishwasher,1.27
182,2023-09-04,Microwave,1.0
182,2023-09-04,Computer,0.68
182,2023-09-05,Heater,4.14
182,2023-09-07,Microwave,0.7
182,2023-09-08,Fridge,0.16
182,2023-09-08,Oven,0.24
182,2023-09-13,Washing Machine,1.45
182,2023-09-15,Heater,4.16
182,2023-09-15,Lights,1.53
182,2023-09-16,Lights,1.7
182,2023-09-18,Lights,0.73
182,2023-09-26,TV,1.73
182,2023-09-29,Computer,1.89
182,2023-09-30,Heater,4.07
182,2023-10-02,Computer,0.38
182,2023-10-02,Air Conditioning,3.45
182,2023-10-03,Dishwasher,0.88
182,2023-10-04,Heater,3.49
182,2023-10-05,Oven,1.34
182,2023-10-08,Lights,1.72
182,2023-10-09,Air Conditioning,3.49
182,2023-10-12,Oven,0.57
182,2023-10-13,Heater,4.0
182,2023-10-18,Washing Machine,0.41
182,2023-10-20,Microwave,0.93
182,2023-10-21,Washing Machine,1.82
182,2023-10-22,Washing Machine,1.37
182,2023-10-27,Air Conditioning,2.01
182,2023-10-27,Washing Machine,1.81
182,2023-10-28,Heater,3.38
182,2023-10-29,Washing Machine,0.79
182,2023-11-01,Dishwasher,1.34
182,2023-11-02,Air Conditioning,4.12
182,2023-11-06,Lights,1.06
182,2023-11-07,Heater,4.78
182,2023-11-14,Computer,0.28
182,2023-11-14,Computer,1.83
182,2023-11-15,Dishwasher,1.64
182,2023-11-15,Oven,1.75
182,2023-11-19,Computer,0.94
182,2023-11-19,Microwave,1.33
182,2023-11-20,Heater,2.16
182,2023-11-22,TV,0.66
182,2023-11-23,TV,1.07
182,2023-11-24,Air Conditioning,4.71
182,2023-11-26,Microwave,0.35
182,2023-11-27,Computer,0.7
182,2023-11-28,Microwave,1.04
182,2023-12-04,Heater,4.24
182,2023-12-05,Air Conditioning,3.07
182,2023-12-10,Air Conditioning,3.45
182,2023-12-13,Microwave,1.65
182,2023-12-14,Oven,0.79
182,2023-12-18,Lights,0.52
182,2023-12-21,Lights,0.94
182,2023-12-25,Fridge,0.15
182,2023-12-26,Washing Machine,1.55
182,2023-12-29,Microwave,1.66
182,2023-12-31,Heater,2.33
183,2023-01-01,Oven,1.36
183,2023-01-03,Fridge,0.18
183,2023-01-04,Microwave,1.02
183,2023-01-07,TV,0.86
183,2023-01-10,Heater,3.81
183,2023-01-10,Washing Machine,1.89
183,2023-01-11,Heater,3.25
183,2023-01-12,Dishwasher,0.38
183,2023-01-15,Air Conditioning,4.64
183,2023-01-20,TV,1.31
183,2023-01-21,Microwave,0.59
183,2023-01-22,Air Conditioning,2.82
183,2023-01-22,Computer,1.22
183,2023-01-24,Lights,1.57
183,2023-01-24,Lights,0.33
183,2023-01-26,Dishwasher,1.6
183,2023-01-28,Oven,0.76
183,2023-01-30,Washing Machine,1.83
183,2023-01-31,TV,1.89
183,2023-02-01,Lights,0.91
183,2023-02-03,Oven,1.7
183,2023-02-07,Oven,1.94
183,2023-02-07,Lights,0.58
183,2023-02-08,Washing Machine,0.92
183,2023-02-08,Air Conditioning,2.02
183,2023-02-08,Lights,0.35
183,2023-02-13,Heater,3.53
183,2023-02-15,Air Conditioning,2.05
183,2023-02-16,Lights,1.46
183,2023-02-19,Fridge,0.35
183,2023-02-22,Lights,0.21
183,2023-02-23,Microwave,1.98
183,2023-02-25,Microwave,1.34
183,2023-02-25,Heater,4.02
183,2023-02-28,Air Conditioning,2.91
183,2023-03-01,Heater,4.04
183,2023-03-01,Oven,0.92
183,2023-03-03,TV,0.58
183,2023-03-06,TV,0.73
183,2023-03-09,Microwave,0.56
183,2023-03-11,Dishwasher,1.19
183,2023-03-14,Fridge,0.4
183,2023-03-15,TV,0.96
183,2023-03-18,Fridge,0.2
183,2023-03-18,TV,0.94
183,2023-03-20,Dishwasher,1.6
183,2023-03-21,Washing Machine,1.86
183,2023-03-22,TV,2.0
183,2023-03-22,Air Conditioning,2.09
183,2023-04-02,Heater,4.03
183,2023-04-07,Air Conditioning,4.24
183,2023-04-08,Heater,2.83
183,2023-04-10,Washing Machine,1.5
183,2023-04-11,Computer,0.88
183,2023-04-11,Dishwasher,0.31
183,2023-04-11,TV,1.65
183,2023-04-12,Fridge,0.26
183,2023-04-14,Air Conditioning,2.84
183,2023-04-15,TV,0.91
183,2023-04-15,Oven,1.8
183,2023-04-17,Oven,1.05
183,2023-04-19,Computer,0.52
183,2023-04-24,Heater,2.81
183,2023-04-26,Dishwasher,0.87
183,2023-04-28,Microwave,1.81
183,2023-04-28,Oven,1.89
183,2023-04-30,TV,0.66
183,2023-05-02,TV,0.21
183,2023-05-03,Heater,4.53
183,2023-05-07,Dishwasher,1.16
183,2023-05-09,Microwave,0.31
183,2023-05-13,Heater,2.63
183,2023-05-14,Computer,0.61
183,2023-05-14,Fridge,0.26
183,2023-05-14,Lights,0.29
183,2023-05-15,Microwave,0.59
183,2023-05-15,Air Conditioning,4.25
183,2023-05-17,TV,0.72
183,2023-05-17,Fridge,0.33
183,2023-05-18,TV,0.33
183,2023-05-19,Oven,1.05
183,2023-05-23,Microwave,1.11
183,2023-05-23,Fridge,0.45
183,2023-05-24,Heater,2.1
183,2023-05-29,Heater,4.54
183,2023-05-29,Oven,0.36
183,2023-06-05,Fridge,0.19
183,2023-06-06,Fridge,0.36
183,2023-06-07,Air Conditioning,4.13
183,2023-06-07,Computer,1.14
183,2023-06-07,Oven,0.97
183,2023-06-09,Dishwasher,1.05
183,2023-06-12,Computer,1.95
183,2023-06-13,Air Conditioning,3.98
183,2023-06-14,Dishwasher,1.54
183,2023-06-14,TV,0.89
183,2023-06-17,TV,1.9
183,2023-06-17,Lights,0.75
183,2023-06-17,Computer,1.49
183,2023-06-18,Fridge,0.3
183,2023-06-19,Fridge,0.36
183,2023-06-20,Air Conditioning,4.35
183,2023-06-23,TV,0.39
183,2023-06-25,Heater,3.23
183,2023-06-30,Lights,1.22
183,2023-07-04,Washing Machine,0.31
183,2023-07-08,Lights,0.35
183,2023-07-10,Dishwasher,1.59
183,2023-07-15,Fridge,0.31
183,2023-07-17,Oven,1.07
183,2023-07-18,Fridge,0.19
183,2023-07-23,Air Conditioning,2.79
183,2023-07-25,Computer,0.3
183,2023-07-25,Dishwasher,0.91
183,2023-07-28,TV,1.95
183,2023-07-30,Heater,2.12
183,2023-07-31,Lights,0.34
183,2023-07-31,TV,0.72
183,2023-07-31,Heater,3.87
183,2023-07-31,Dishwasher,1.3
183,2023-08-01,Air Conditioning,2.01
183,2023-08-04,Washing Machine,1.0
183,2023-08-10,Air Conditioning,3.73
183,2023-08-11,Washing Machine,1.99
183,2023-08-13,Washing Machine,1.05
183,2023-08-13,TV,1.78
183,2023-08-15,TV,1.68
183,2023-08-16,Heater,3.97
183,2023-08-16,Heater,4.7
183,2023-08-18,Dishwasher,0.64
183,2023-08-20,Air Conditioning,4.42
183,2023-08-20,Oven,0.79
183,2023-08-20,Washing Machine,1.25
183,2023-08-21,Washing Machine,0.21
183,2023-08-22,Air Conditioning,3.59
183,2023-08-23,Computer,0.9
183,2023-08-23,Oven,0.36
183,2023-08-24,Microwave,1.0
183,2023-08-25,Dishwasher,1.78
183,2023-08-26,Dishwasher,1.59
183,2023-08-26,Dishwasher,0.5
183,2023-08-30,Washing Machine,1.38
183,2023-08-30,Fridge,0.47
183,2023-08-31,Fridge,0.32
183,2023-09-01,Lights,0.96
183,2023-09-01,Heater,4.14
183,2023-09-02,Lights,0.29
183,2023-09-07,Dishwasher,0.79
183,2023-09-10,Lights,1.08
183,2023-09-15,Fridge,0.28
183,2023-09-15,Oven,0.35
183,2023-09-19,Microwave,1.39
183,2023-09-21,Air Conditioning,3.73
183,2023-09-26,TV,1.86
183,2023-09-27,Lights,1.32
183,2023-09-29,Dishwasher,1.72
183,2023-09-30,Air Conditioning,3.45
183,2023-09-30,Microwave,0.29
183,2023-10-03,Lights,0.5
183,2023-10-04,Computer,1.22
183,2023-10-04,Lights,1.55
183,2023-10-05,Washing Machine,1.61
183,2023-10-08,Lights,1.47
183,2023-10-09,Air Conditioning,2.3
183,2023-10-13,Fridge,0.13
183,2023-10-14,Washing Machine,1.26
183,2023-10-15,Microwave,1.49
183,2023-10-15,Lights,0.88
183,2023-10-22,Lights,0.23
183,2023-10-24,TV,1.63
183,2023-10-25,TV,1.48
183,2023-10-27,Microwave,0.74
183,2023-11-03,Oven,1.97
183,2023-11-03,Heater,2.56
183,2023-11-05,TV,1.65
183,2023-11-05,Heater,3.6
183,2023-11-06,Washing Machine,1.07
183,2023-11-09,Dishwasher,0.61
183,2023-11-17,Oven,1.74
183,2023-11-17,Oven,0.94
183,2023-11-18,Lights,1.3
183,2023-11-22,Dishwasher,1.26
183,2023-11-22,Fridge,0.12
183,2023-11-25,Air Conditioning,4.81
183,2023-11-26,Washing Machine,1.26
183,2023-11-26,Air Conditioning,2.92
183,2023-11-30,Fridge,0.3
